RLDNR,RBUKRS,GJAHR,BELNR,DOCLN,RYEAR,POPER,BUDAT,BLDAT,BLART,RACCT,RCNTR,PRCTR,DRCRK,RWCUR,HSL,WSL,USNAM,STBLG
0L,1000,2022,0000100646,000002,2022,001,2022-01-20,2022-01-10,KR,160000,,P100002,H,EUR,-67663.83,-67663.83,USER038,
0L,1000,2022,0000100647,000001,2022,001,2022-01-03,2021-12-25,KR,730000,10000014,P100002,S,EUR,17023.43,17023.43,USER008,
0L,1000,2022,0000100647,000002,2022,001,2022-01-03,2021-12-25,KR,160000,,P100002,H,EUR,-17023.43,-17023.43,USER008,
0L,1000,2022,0000100648,000001,2022,001,2022-01-24,2022-01-23,KR,730000,10000014,P100002,S,EUR,14778.64,14778.64,USER009,
0L,1000,2022,0000100648,000002,2022,001,2022-01-24,2022-01-23,KR,160000,,P100002,H,EUR,-14778.64,-14778.64,USER009,
0L,1000,2022,0000100649,000001,2022,001,2022-01-28,2022-01-18,KR,730000,10000014,P100002,S,EUR,8490.26,8490.26,USER012,
0L,1000,2022,0000100649,000002,2022,001,2022-01-28,2022-01-18,KR,160000,,P100002,H,EUR,-8490.26,-8490.26,USER012,
0L,1000,2022,0000100650,000001,2022,001,2022-01-14,2022-01-13,AF,780000,10000014,P100002,S,EUR,51062.95,51062.95,USER006,
0L,1000,2022,0000100650,000002,2022,001,2022-01-14,2022-01-13,AF,199000,,P100002,H,EUR,-51062.95,-51062.95,USER006,
0L,1000,2022,0000100651,000001,2022,001,2022-01-03,2021-12-25,AF,780000,10000014,P100002,S,EUR,15709.6,15709.6,USER020,
0L,1000,2022,0000100651,000002,2022,001,2022-01-03,2021-12-25,AF,199000,,P100002,H,EUR,-15709.6,-15709.6,USER020,
0L,1000,2022,0000100652,000001,2022,001,2022-01-17,2022-01-14,AF,780000,10000014,P100002,S,EUR,35243.64,35243.64,USER031,
0L,1000,2022,0000100652,000002,2022,001,2022-01-17,2022-01-14,AF,199000,,P100002,H,EUR,-35243.64,-35243.64,USER031,
0L,1000,2022,0000100653,000001,2022,001,2022-01-13,2022-01-10,AF,780000,10000014,P100002,S,EUR,150283.09,150283.09,USER024,
0L,1000,2022,0000100653,000002,2022,001,2022-01-13,2022-01-10,AF,199000,,P100002,H,EUR,-150283.09,-150283.09,USER024,
0L,1000,2022,0000100654,000001,2022,001,2022-01-02,2021-12-27,AF,780000,10000014,P100002,S,EUR,193026.82,193026.82,USER007,
0L,1000,2022,0000100654,000002,2022,001,2022-01-02,2021-12-27,AF,199000,,P100002,H,EUR,-193026.82,-193026.82,USER007,
0L,1000,2022,0000100655,000001,2022,001,2022-01-31,2022-01-22,AF,780000,10000014,P100002,S,EUR,10355.73,10355.73,USER025,
0L,1000,2022,0000100655,000002,2022,001,2022-01-31,2022-01-22,AF,199000,,P100002,H,EUR,-10355.73,-10355.73,USER025,
0L,1000,2022,0000100656,000001,2022,002,2022-02-02,2022-02-02,AB,750000,10000003,P100003,H,EUR,-5354.75,-5354.75,BATCH_REV,0000100142
0L,1000,2022,0000100656,000002,2022,002,2022-02-02,2022-02-02,AB,490000,,P100003,S,EUR,5354.75,5354.75,BATCH_REV,0000100142
0L,1000,2022,0000100657,000001,2022,002,2022-02-02,2022-01-31,DR,400000,10000001,P100001,H,EUR,-7538375.88,-7538375.88,USER001,
0L,1000,2022,0000100657,000002,2022,002,2022-02-02,2022-01-31,DR,140000,,P100001,S,EUR,7538375.88,7538375.88,USER001,
0L,1000,2022,0000100658,000001,2022,002,2022-02-28,2022-02-19,DR,400000,10000001,P100001,H,EUR,-2870356.23,-2870356.23,USER029,
0L,1000,2022,0000100658,000002,2022,002,2022-02-28,2022-02-19,DR,140000,,P100001,S,EUR,2870356.23,2870356.23,USER029,
0L,1000,2022,0000100659,000001,2022,002,2022-02-28,2022-02-27,DR,400000,10000001,P100001,H,EUR,-2872572.91,-2872572.91,USER019,
0L,1000,2022,0000100659,000002,2022,002,2022-02-28,2022-02-27,DR,140000,,P100001,S,EUR,2872572.91,2872572.91,USER019,
0L,1000,2022,0000100660,000001,2022,002,2022-02-08,2022-01-29,DR,400000,10000001,P100001,H,EUR,-9842.22,-9842.22,USER031,
0L,1000,2022,0000100660,000002,2022,002,2022-02-08,2022-01-29,DR,140000,,P100001,S,EUR,9842.22,9842.22,USER031,
0L,1000,2022,0000100661,000001,2022,002,2022-02-23,2022-02-14,DR,400000,10000001,P100001,H,EUR,-4642268.76,-4642268.76,USER016,
0L,1000,2022,0000100661,000002,2022,002,2022-02-23,2022-02-14,DR,140000,,P100001,S,EUR,4642268.76,4642268.76,USER016,
0L,1000,2022,0000100662,000001,2022,002,2022-02-27,2022-02-21,DR,410000,10000001,P100001,H,EUR,-2618402.41,-2618402.41,USER019,
0L,1000,2022,0000100662,000002,2022,002,2022-02-27,2022-02-21,DR,140000,,P100001,S,EUR,2618402.41,2618402.41,USER019,
0L,1000,2022,0000100663,000001,2022,002,2022-02-28,2022-02-24,DR,410000,10000001,P100001,H,EUR,-3203213.37,-3203213.37,USER026,
0L,1000,2022,0000100663,000002,2022,002,2022-02-28,2022-02-24,DR,140000,,P100001,S,EUR,3203213.37,3203213.37,USER026,
0L,1000,2022,0000100664,000001,2022,002,2022-02-28,2022-02-17,DR,410000,10000001,P100001,H,EUR,-1576194.12,-1576194.12,USER007,
0L,1000,2022,0000100664,000002,2022,002,2022-02-28,2022-02-17,DR,140000,,P100001,S,EUR,1576194.12,1576194.12,USER007,
0L,1000,2022,0000100665,000001,2022,002,2022-02-28,2022-02-17,DR,410000,10000001,P100001,H,EUR,-1717252.57,-1717252.57,USER039,
0L,1000,2022,0000100665,000002,2022,002,2022-02-28,2022-02-17,DR,140000,,P100001,S,EUR,1717252.57,1717252.57,USER039,
0L,1000,2022,0000100666,000001,2022,002,2022-02-28,2022-02-27,KR,700000,10000001,P100001,S,EUR,102048.79,102048.79,USER006,
0L,1000,2022,0000100666,000002,2022,002,2022-02-28,2022-02-27,KR,160000,,P100001,H,EUR,-102048.79,-102048.79,USER006,
0L,1000,2022,0000100667,000001,2022,002,2022-02-25,2022-02-24,KR,700000,10000001,P100001,S,EUR,3165.48,3165.48,USER032,
0L,1000,2022,0000100667,000002,2022,002,2022-02-25,2022-02-24,KR,160000,,P100001,H,EUR,-3165.48,-3165.48,USER032,
0L,1000,2022,0000100668,000001,2022,002,2022-02-28,2022-02-27,KR,700000,10000001,P100001,S,EUR,626.24,626.24,USER026,
0L,1000,2022,0000100668,000002,2022,002,2022-02-28,2022-02-27,KR,160000,,P100001,H,EUR,-626.24,-626.24,USER026,
0L,1000,2022,0000100669,000001,2022,002,2022-02-17,2022-02-07,KR,700000,10000001,P100001,S,EUR,4491.38,4491.38,USER036,
0L,1000,2022,0000100669,000002,2022,002,2022-02-17,2022-02-07,KR,160000,,P100001,H,EUR,-4491.38,-4491.38,USER036,
0L,1000,2022,0000100670,000001,2022,002,2022-02-14,2022-02-09,KR,700000,10000001,P100001,S,EUR,9147.04,9147.04,USER031,
0L,1000,2022,0000100670,000002,2022,002,2022-02-14,2022-02-09,KR,160000,,P100001,H,EUR,-9147.04,-9147.04,USER031,
0L,1000,2022,0000100671,000001,2022,002,2022-02-22,2022-02-11,KR,700000,10000001,P100001,S,EUR,9362.45,9362.45,USER033,
0L,1000,2022,0000100671,000002,2022,002,2022-02-22,2022-02-11,KR,160000,,P100001,H,EUR,-9362.45,-9362.45,USER033,
0L,1000,2022,0000100672,000001,2022,002,2022-02-25,2022-02-20,KR,700000,10000001,P100001,S,EUR,20245.34,20245.34,USER011,
0L,1000,2022,0000100672,000002,2022,002,2022-02-25,2022-02-20,KR,160000,,P100001,H,EUR,-20245.34,-20245.34,USER011,
0L,1000,2022,0000100673,000001,2022,002,2022-02-08,2022-02-04,KR,700000,10000001,P100001,S,EUR,12414.24,12414.24,USER015,
0L,1000,2022,0000100673,000002,2022,002,2022-02-08,2022-02-04,KR,160000,,P100001,H,EUR,-12414.24,-12414.24,USER015,
0L,1000,2022,0000100674,000001,2022,002,2022-02-17,2022-02-06,KR,700000,10000001,P100001,S,EUR,8414.84,8414.84,USER029,
0L,1000,2022,0000100674,000002,2022,002,2022-02-17,2022-02-06,KR,160000,,P100001,H,EUR,-8414.84,-8414.84,USER029,
0L,1000,2022,0000100675,000001,2022,002,2022-02-03,2022-01-24,KR,700000,10000001,P100001,S,EUR,691.94,691.94,USER031,
0L,1000,2022,0000100675,000002,2022,002,2022-02-03,2022-01-24,KR,160000,,P100001,H,EUR,-691.94,-691.94,USER031,
0L,1000,2022,0000100676,000001,2022,002,2022-02-08,2022-02-03,KR,700000,10000001,P100001,S,EUR,8061.35,8061.35,USER031,
0L,1000,2022,0000100676,000002,2022,002,2022-02-08,2022-02-03,KR,160000,,P100001,H,EUR,-8061.35,-8061.35,USER031,
0L,1000,2022,0000100677,000001,2022,002,2022-02-28,2022-02-24,KR,710000,10000001,P100001,S,EUR,22676.92,22676.92,USER003,
0L,1000,2022,0000100677,000002,2022,002,2022-02-28,2022-02-24,KR,160000,,P100001,H,EUR,-22676.92,-22676.92,USER003,
0L,1000,2022,0000100678,000001,2022,002,2022-02-07,2022-02-01,KR,710000,10000001,P100001,S,EUR,13844.89,13844.89,USER014,
0L,1000,2022,0000100678,000002,2022,002,2022-02-07,2022-02-01,KR,160000,,P100001,H,EUR,-13844.89,-13844.89,USER014,
0L,1000,2022,0000100679,000001,2022,002,2022-02-26,2022-02-17,KR,710000,10000001,P100001,S,EUR,53155.6,53155.6,USER011,
0L,1000,2022,0000100679,000002,2022,002,2022-02-26,2022-02-17,KR,160000,,P100001,H,EUR,-53155.6,-53155.6,USER011,
0L,1000,2022,0000100680,000001,2022,002,2022-02-26,2022-02-26,KR,710000,10000001,P100001,S,EUR,31505.24,31505.24,USER004,
0L,1000,2022,0000100680,000002,2022,002,2022-02-26,2022-02-26,KR,160000,,P100001,H,EUR,-31505.24,-31505.24,USER004,
0L,1000,2022,0000100681,000001,2022,002,2022-02-16,2022-02-10,KR,710000,10000001,P100001,S,EUR,72618.0,72618.0,USER037,
0L,1000,2022,0000100681,000002,2022,002,2022-02-16,2022-02-10,KR,160000,,P100001,H,EUR,-72618.0,-72618.0,USER037,
0L,1000,2022,0000100682,000001,2022,002,2022-02-18,2022-02-07,KR,710000,10000001,P100001,S,EUR,88585.59,88585.59,USER018,
0L,1000,2022,0000100682,000002,2022,002,2022-02-18,2022-02-07,KR,160000,,P100001,H,EUR,-88585.59,-88585.59,USER018,
0L,1000,2022,0000100683,000001,2022,002,2022-02-04,2022-01-27,KR,710000,10000001,P100001,S,EUR,1357.51,1357.51,USER020,
0L,1000,2022,0000100683,000002,2022,002,2022-02-04,2022-01-27,KR,160000,,P100001,H,EUR,-1357.51,-1357.51,USER020,
0L,1000,2022,0000100684,000001,2022,002,2022-02-07,2022-01-28,KR,710000,10000001,P100001,S,EUR,49540.67,49540.67,USER023,
0L,1000,2022,0000100684,000002,2022,002,2022-02-07,2022-01-28,KR,160000,,P100001,H,EUR,-49540.67,-49540.67,USER023,
0L,1000,2022,0000100685,000001,2022,002,2022-02-18,2022-02-08,KR,710000,10000001,P100001,S,EUR,42095.47,42095.47,USER015,
0L,1000,2022,0000100685,000002,2022,002,2022-02-18,2022-02-08,KR,160000,,P100001,H,EUR,-42095.47,-42095.47,USER015,
0L,1000,2022,0000100686,000001,2022,002,2022-02-08,2022-01-28,KR,710000,10000001,P100001,S,EUR,6669.54,6669.54,USER029,
0L,1000,2022,0000100686,000002,2022,002,2022-02-08,2022-01-28,KR,160000,,P100001,H,EUR,-6669.54,-6669.54,USER029,
0L,1000,2022,0000100687,000001,2022,002,2022-02-28,2022-02-19,AB,710000,10000001,P100001,S,EUR,33378.26,33378.26,USER007,
0L,1000,2022,0000100687,000002,2022,002,2022-02-28,2022-02-19,AB,490000,,P100001,H,EUR,-33378.26,-33378.26,USER007,
0L,1000,2022,0000100688,000001,2022,002,2022-02-09,2022-01-31,SA,600000,10000001,P100001,S,EUR,25041.32,25041.32,USER029,
0L,1000,2022,0000100688,000002,2022,002,2022-02-09,2022-01-31,SA,170000,,P100001,H,EUR,-25041.32,-25041.32,USER029,
0L,1000,2022,0000100689,000001,2022,002,2022-02-28,2022-02-27,SA,600000,10000001,P100001,S,EUR,18056.21,18056.21,USER023,
0L,1000,2022,0000100689,000002,2022,002,2022-02-28,2022-02-27,SA,170000,,P100001,H,EUR,-18056.21,-18056.21,USER023,
0L,1000,2022,0000100690,000001,2022,002,2022-02-15,2022-02-14,SA,600000,10000001,P100001,S,EUR,173735.63,173735.63,USER004,
0L,1000,2022,0000100690,000002,2022,002,2022-02-15,2022-02-14,SA,170000,,P100001,H,EUR,-173735.63,-173735.63,USER004,
0L,1000,2022,0000100691,000001,2022,002,2022-02-28,2022-02-27,SA,600000,10000001,P100001,S,EUR,395549.43,395549.43,USER038,
0L,1000,2022,0000100691,000002,2022,002,2022-02-28,2022-02-27,SA,170000,,P100001,H,EUR,-395549.43,-395549.43,USER038,
0L,1000,2022,0000100692,000001,2022,002,2022-02-28,2022-02-25,SA,600000,10000001,P100001,S,EUR,755937.64,755937.64,USER018,
0L,1000,2022,0000100692,000002,2022,002,2022-02-28,2022-02-25,SA,170000,,P100001,H,EUR,-755937.64,-755937.64,USER018,
0L,1000,2022,0000100693,000001,2022,002,2022-02-18,2022-02-15,SA,600000,10000001,P100001,S,EUR,92017.49,92017.49,USER035,
0L,1000,2022,0000100693,000002,2022,002,2022-02-18,2022-02-15,SA,170000,,P100001,H,EUR,-92017.49,-92017.49,USER035,
0L,1000,2022,0000100694,000001,2022,002,2022-02-10,2022-02-02,SA,620000,10000001,P100001,S,EUR,498.46,498.46,USER021,
0L,1000,2022,0000100694,000002,2022,002,2022-02-10,2022-02-02,SA,170000,,P100001,H,EUR,-498.46,-498.46,USER021,
0L,1000,2022,0000100695,000001,2022,002,2022-02-08,2022-02-03,SA,620000,10000001,P100001,S,EUR,27962.39,27962.39,USER019,
0L,1000,2022,0000100695,000002,2022,002,2022-02-08,2022-02-03,SA,170000,,P100001,H,EUR,-27962.39,-27962.39,USER019,
0L,1000,2022,0000100696,000001,2022,002,2022-02-25,2022-02-14,SA,620000,10000001,P100001,S,EUR,47038.1,47038.1,USER037,
0L,1000,2022,0000100696,000002,2022,002,2022-02-25,2022-02-14,SA,170000,,P100001,H,EUR,-47038.1,-47038.1,USER037,
0L,1000,2022,0000100697,000001,2022,002,2022-02-01,2022-02-01,SA,620000,10000001,P100001,S,EUR,53655.74,53655.74,USER033,
0L,1000,2022,0000100697,000002,2022,002,2022-02-01,2022-02-01,SA,170000,,P100001,H,EUR,-53655.74,-53655.74,USER033,
0L,1000,2022,0000100698,000001,2022,002,2022-02-09,2022-02-05,SA,620000,10000001,P100001,S,EUR,9134.38,9134.38,USER030,
0L,1000,2022,0000100698,000002,2022,002,2022-02-09,2022-02-05,SA,170000,,P100001,H,EUR,-9134.38,-9134.38,USER030,
0L,1000,2022,0000100699,000001,2022,002,2022-02-03,2022-02-01,KR,740000,10000001,P100001,S,EUR,23263.5,23263.5,USER034,
0L,1000,2022,0000100699,000002,2022,002,2022-02-03,2022-02-01,KR,160000,,P100001,H,EUR,-23263.5,-23263.5,USER034,
0L,1000,2022,0000100700,000001,2022,002,2022-02-11,2022-02-10,KR,740000,10000001,P100001,S,EUR,1398.91,1398.91,USER010,
0L,1000,2022,0000100700,000002,2022,002,2022-02-11,2022-02-10,KR,160000,,P100001,H,EUR,-1398.91,-1398.91,USER010,
0L,1000,2022,0000100701,000001,2022,002,2022-02-21,2022-02-15,KR,740000,10000001,P100001,S,EUR,924.3,924.3,USER021,
0L,1000,2022,0000100701,000002,2022,002,2022-02-21,2022-02-15,KR,160000,,P100001,H,EUR,-924.3,-924.3,USER021,
0L,1000,2022,0000100702,000001,2022,002,2022-02-01,2022-01-25,KR,740000,10000001,P100001,S,EUR,7183.38,7183.38,USER007,
0L,1000,2022,0000100702,000002,2022,002,2022-02-01,2022-01-25,KR,160000,,P100001,H,EUR,-7183.38,-7183.38,USER007,
0L,1000,2022,0000100703,000001,2022,002,2022-02-17,2022-02-14,KR,740000,10000001,P100001,S,EUR,51252.6,51252.6,USER011,
0L,1000,2022,0000100703,000002,2022,002,2022-02-17,2022-02-14,KR,160000,,P100001,H,EUR,-51252.6,-51252.6,USER011,
0L,1000,2022,0000100704,000001,2022,002,2022-02-28,2022-02-23,KR,740000,10000001,P100001,S,EUR,28164.89,28164.89,USER039,
0L,1000,2022,0000100704,000002,2022,002,2022-02-28,2022-02-23,KR,160000,,P100001,H,EUR,-28164.89,-28164.89,USER039,
0L,1000,2022,0000100705,000001,2022,002,2022-02-02,2022-01-27,KR,500000,10000002,P100002,S,EUR,708585.8,708585.8,USER001,
0L,1000,2022,0000100705,000002,2022,002,2022-02-02,2022-01-27,KR,160000,,P100002,H,EUR,-708585.8,-708585.8,USER001,
0L,1000,2022,0000100706,000001,2022,002,2022-02-28,2022-02-26,KR,500000,10000002,P100002,S,EUR,1406358.43,1406358.43,USER023,
0L,1000,2022,0000100706,000002,2022,002,2022-02-28,2022-02-26,KR,160000,,P100002,H,EUR,-1406358.43,-1406358.43,USER023,
0L,1000,2022,0000100707,000001,2022,002,2022-02-04,2022-02-02,KR,500000,10000002,P100002,S,EUR,3564949.77,3564949.77,USER001,
0L,1000,2022,0000100707,000002,2022,002,2022-02-04,2022-02-02,KR,160000,,P100002,H,EUR,-3564949.77,-3564949.77,USER001,
0L,1000,2022,0000100708,000001,2022,002,2022-02-28,2022-02-20,KR,500000,10000002,P100002,S,EUR,841272.06,841272.06,USER004,
0L,1000,2022,0000100708,000002,2022,002,2022-02-28,2022-02-20,KR,160000,,P100002,H,EUR,-841272.06,-841272.06,USER004,
0L,1000,2022,0000100709,000001,2022,002,2022-02-25,2022-02-19,KR,510000,10000002,P100002,S,EUR,190503.77,190503.77,USER004,
0L,1000,2022,0000100709,000002,2022,002,2022-02-25,2022-02-19,KR,160000,,P100002,H,EUR,-190503.77,-190503.77,USER004,
0L,1000,2022,0000100710,000001,2022,002,2022-02-08,2022-02-04,KR,510000,10000002,P100002,S,EUR,724295.57,724295.57,USER021,
0L,1000,2022,0000100710,000002,2022,002,2022-02-08,2022-02-04,KR,160000,,P100002,H,EUR,-724295.57,-724295.57,USER021,
0L,1000,2022,0000100711,000001,2022,002,2022-02-27,2022-02-19,KR,510000,10000002,P100002,S,EUR,365791.46,365791.46,USER002,
0L,1000,2022,0000100711,000002,2022,002,2022-02-27,2022-02-19,KR,160000,,P100002,H,EUR,-365791.46,-365791.46,USER002,
0L,1000,2022,0000100712,000001,2022,002,2022-02-25,2022-02-14,KR,510000,10000002,P100002,S,EUR,38.53,38.53,USER013,
0L,1000,2022,0000100712,000002,2022,002,2022-02-25,2022-02-14,KR,160000,,P100002,H,EUR,-38.53,-38.53,USER013,
0L,1000,2022,0000100713,000001,2022,002,2022-02-15,2022-02-11,KR,510000,10000002,P100002,S,EUR,261723.58,261723.58,USER005,
0L,1000,2022,0000100713,000002,2022,002,2022-02-15,2022-02-11,KR,160000,,P100002,H,EUR,-261723.58,-261723.58,USER005,
0L,1000,2022,0000100714,000001,2022,002,2022-02-02,2022-01-23,KR,510000,10000002,P100002,S,EUR,256847.52,256847.52,USER009,
0L,1000,2022,0000100714,000002,2022,002,2022-02-02,2022-01-23,KR,160000,,P100002,H,EUR,-256847.52,-256847.52,USER009,
0L,1000,2022,0000100715,000001,2022,002,2022-02-09,2022-01-31,KR,510000,10000002,P100002,S,EUR,466600.45,466600.45,USER013,
0L,1000,2022,0000100715,000002,2022,002,2022-02-09,2022-01-31,KR,160000,,P100002,H,EUR,-466600.45,-466600.45,USER013,
0L,1000,2022,0000100716,000001,2022,002,2022-02-07,2022-02-07,KR,510000,10000002,P100002,S,EUR,10355.72,10355.72,USER016,
0L,1000,2022,0000100716,000002,2022,002,2022-02-07,2022-02-07,KR,160000,,P100002,H,EUR,-10355.72,-10355.72,USER016,
0L,1000,2022,0000100717,000001,2022,002,2022-02-28,2022-02-17,KR,510000,10000002,P100002,S,EUR,58423.93,58423.93,USER021,
0L,1000,2022,0000100717,000002,2022,002,2022-02-28,2022-02-17,KR,160000,,P100002,H,EUR,-58423.93,-58423.93,USER021,
0L,1000,2022,0000100718,000001,2022,002,2022-02-28,2022-02-27,KR,510000,10000002,P100002,S,EUR,3512.25,3512.25,USER020,
0L,1000,2022,0000100718,000002,2022,002,2022-02-28,2022-02-27,KR,160000,,P100002,H,EUR,-3512.25,-3512.25,USER020,
0L,1000,2022,0000100719,000001,2022,002,2022-02-07,2022-01-27,SA,600000,10000002,P100002,S,EUR,451002.31,451002.31,USER020,
0L,1000,2022,0000100719,000002,2022,002,2022-02-07,2022-01-27,SA,170000,,P100002,H,EUR,-451002.31,-451002.31,USER020,
0L,1000,2022,0000100720,000001,2022,002,2022-02-11,2022-02-05,SA,600000,10000002,P100002,S,EUR,58743.88,58743.88,USER018,
0L,1000,2022,0000100720,000002,2022,002,2022-02-11,2022-02-05,SA,170000,,P100002,H,EUR,-58743.88,-58743.88,USER018,
0L,1000,2022,0000100721,000001,2022,002,2022-02-17,2022-02-07,SA,600000,10000002,P100002,S,EUR,47237.09,47237.09,USER032,
0L,1000,2022,0000100721,000002,2022,002,2022-02-17,2022-02-07,SA,170000,,P100002,H,EUR,-47237.09,-47237.09,USER032,
0L,1000,2022,0000100722,000001,2022,002,2022-02-14,2022-02-06,SA,600000,10000002,P100002,S,EUR,661232.99,661232.99,USER013,
0L,1000,2022,0000100722,000002,2022,002,2022-02-14,2022-02-06,SA,170000,,P100002,H,EUR,-661232.99,-661232.99,USER013,
0L,1000,2022,0000100723,000001,2022,002,2022-02-03,2022-01-31,SA,600000,10000002,P100002,S,EUR,210132.14,210132.14,USER037,
0L,1000,2022,0000100723,000002,2022,002,2022-02-03,2022-01-31,SA,170000,,P100002,H,EUR,-210132.14,-210132.14,USER037,
0L,1000,2022,0000100724,000001,2022,002,2022-02-07,2022-01-27,SA,600000,10000002,P100002,S,EUR,6244.42,6244.42,USER012,
0L,1000,2022,0000100724,000002,2022,002,2022-02-07,2022-01-27,SA,170000,,P100002,H,EUR,-6244.42,-6244.42,USER012,
0L,1000,2022,0000100725,000001,2022,002,2022-02-22,2022-02-19,SA,620000,10000002,P100002,S,EUR,26491.91,26491.91,USER016,
0L,1000,2022,0000100725,000002,2022,002,2022-02-22,2022-02-19,SA,170000,,P100002,H,EUR,-26491.91,-26491.91,USER016,
0L,1000,2022,0000100726,000001,2022,002,2022-02-23,2022-02-21,SA,620000,10000002,P100002,S,EUR,29941.28,29941.28,USER022,
0L,1000,2022,0000100726,000002,2022,002,2022-02-23,2022-02-21,SA,170000,,P100002,H,EUR,-29941.28,-29941.28,USER022,
0L,1000,2022,0000100727,000001,2022,002,2022-02-14,2022-02-07,SA,620000,10000002,P100002,S,EUR,67905.99,67905.99,USER038,
0L,1000,2022,0000100727,000002,2022,002,2022-02-14,2022-02-07,SA,170000,,P100002,H,EUR,-67905.99,-67905.99,USER038,
0L,1000,2022,0000100728,000001,2022,002,2022-02-08,2022-02-01,SA,620000,10000002,P100002,S,EUR,56113.04,56113.04,USER024,
0L,1000,2022,0000100728,000002,2022,002,2022-02-08,2022-02-01,SA,170000,,P100002,H,EUR,-56113.04,-56113.04,USER024,
0L,1000,2022,0000100729,000001,2022,002,2022-02-24,2022-02-16,SA,620000,10000002,P100002,S,EUR,8497.27,8497.27,USER009,
0L,1000,2022,0000100729,000002,2022,002,2022-02-24,2022-02-16,SA,170000,,P100002,H,EUR,-8497.27,-8497.27,USER009,
0L,1000,2022,0000100730,000001,2022,002,2022-02-10,2022-02-05,SA,620000,10000002,P100002,S,EUR,108555.03,108555.03,USER033,
0L,1000,2022,0000100730,000002,2022,002,2022-02-10,2022-02-05,SA,170000,,P100002,H,EUR,-108555.03,-108555.03,USER033,
0L,1000,2022,0000100731,000001,2022,002,2022-02-02,2022-01-31,SA,620000,10000002,P100002,S,EUR,37.13,37.13,USER012,
0L,1000,2022,0000100731,000002,2022,002,2022-02-02,2022-01-31,SA,170000,,P100002,H,EUR,-37.13,-37.13,USER012,
0L,1000,2022,0000100732,000001,2022,002,2022-02-17,2022-02-09,KR,720000,10000002,P100002,S,EUR,25637.17,25637.17,USER020,
0L,1000,2022,0000100732,000002,2022,002,2022-02-17,2022-02-09,KR,160000,,P100002,H,EUR,-25637.17,-25637.17,USER020,
0L,1000,2022,0000100733,000001,2022,002,2022-02-17,2022-02-06,KR,720000,10000002,P100002,S,EUR,44083.82,44083.82,USER024,
0L,1000,2022,0000100733,000002,2022,002,2022-02-17,2022-02-06,KR,160000,,P100002,H,EUR,-44083.82,-44083.82,USER024,
0L,1000,2022,0000100734,000001,2022,002,2022-02-28,2022-02-23,KR,720000,10000002,P100002,S,EUR,26163.95,26163.95,USER037,
0L,1000,2022,0000100734,000002,2022,002,2022-02-28,2022-02-23,KR,160000,,P100002,H,EUR,-26163.95,-26163.95,USER037,
0L,1000,2022,0000100735,000001,2022,002,2022-02-10,2022-02-05,KR,720000,10000002,P100002,S,EUR,11370.22,11370.22,USER017,
0L,1000,2022,0000100735,000002,2022,002,2022-02-10,2022-02-05,KR,160000,,P100002,H,EUR,-11370.22,-11370.22,USER017,
0L,1000,2022,0000100736,000001,2022,002,2022-02-28,2022-02-24,KR,720000,10000002,P100002,S,EUR,22678.44,22678.44,USER009,
0L,1000,2022,0000100736,000002,2022,002,2022-02-28,2022-02-24,KR,160000,,P100002,H,EUR,-22678.44,-22678.44,USER009,
0L,1000,2022,0000100737,000001,2022,002,2022-02-07,2022-02-04,KR,720000,10000002,P100002,S,EUR,15853.87,15853.87,USER004,
