BUKRS,BELNR,GJAHR,MONAT,BUDAT,BLDAT,BLART,WAERS,VERSION,USNAM,STBLG,BUZEI,BSCHL,SHKZG,HKONT,KOSTL,PRCTR,DMBTR,WRBTR
1000,0000100916,2022,2,2022-02-02,2022-01-26,KR,EUR,0,USER014,,1,40,S,720000,10000006,P100002,28754.92,28754.92
1000,0000100916,2022,2,2022-02-02,2022-01-26,KR,EUR,0,USER014,,2,50,H,160000,,P100002,28754.92,28754.92
1000,0000100917,2022,2,2022-02-28,2022-02-20,KR,EUR,0,USER035,,1,40,S,720000,10000006,P100002,35316.83,35316.83
1000,0000100917,2022,2,2022-02-28,2022-02-20,KR,EUR,0,USER035,,2,50,H,160000,,P100002,35316.83,35316.83
1000,0000100918,2022,2,2022-02-08,2022-02-01,KR,EUR,0,USER035,,1,40,S,720000,10000006,P100002,34903.1,34903.1
1000,0000100918,2022,2,2022-02-08,2022-02-01,KR,EUR,0,USER035,,2,50,H,160000,,P100002,34903.1,34903.1
1000,0000100919,2022,2,2022-02-28,2022-02-19,KR,EUR,0,USER013,,1,40,S,720000,10000006,P100002,22050.13,22050.13
1000,0000100919,2022,2,2022-02-28,2022-02-19,KR,EUR,0,USER013,,2,50,H,160000,,P100002,22050.13,22050.13
1000,0000100920,2022,2,2022-02-24,2022-02-16,KR,EUR,0,USER027,,1,40,S,720000,10000006,P100002,21324.71,21324.71
1000,0000100920,2022,2,2022-02-24,2022-02-16,KR,EUR,0,USER027,,2,50,H,160000,,P100002,21324.71,21324.71
1000,0000100921,2022,2,2022-02-28,2022-02-17,KR,EUR,0,USER014,,1,40,S,720000,10000006,P100002,10011.85,10011.85
1000,0000100921,2022,2,2022-02-28,2022-02-17,KR,EUR,0,USER014,,2,50,H,160000,,P100002,10011.85,10011.85
1000,0000100922,2022,2,2022-02-03,2022-01-23,KR,EUR,0,USER032,,1,40,S,730000,10000006,P100002,88242.98,88242.98
1000,0000100922,2022,2,2022-02-03,2022-01-23,KR,EUR,0,USER032,,2,50,H,160000,,P100002,88242.98,88242.98
1000,0000100923,2022,2,2022-02-28,2022-02-20,KR,EUR,0,USER011,,1,40,S,730000,10000006,P100002,6748.63,6748.63
1000,0000100923,2022,2,2022-02-28,2022-02-20,KR,EUR,0,USER011,,2,50,H,160000,,P100002,6748.63,6748.63
1000,0000100924,2022,2,2022-02-09,2022-02-08,KR,EUR,0,USER018,,1,40,S,730000,10000006,P100002,55772.75,55772.75
1000,0000100924,2022,2,2022-02-09,2022-02-08,KR,EUR,0,USER018,,2,50,H,160000,,P100002,55772.75,55772.75
1000,0000100925,2022,2,2022-02-28,2022-02-21,KR,EUR,0,USER026,,1,40,S,730000,10000006,P100002,23715.49,23715.49
1000,0000100925,2022,2,2022-02-28,2022-02-21,KR,EUR,0,USER026,,2,50,H,160000,,P100002,23715.49,23715.49
1000,0000100926,2022,2,2022-02-18,2022-02-07,KR,EUR,0,USER025,,1,40,S,730000,10000006,P100002,43271.61,43271.61
1000,0000100926,2022,2,2022-02-18,2022-02-07,KR,EUR,0,USER025,,2,50,H,160000,,P100002,43271.61,43271.61
1000,0000100927,2022,2,2022-02-04,2022-02-03,KR,EUR,0,USER016,,1,40,S,730000,10000006,P100002,46648.24,46648.24
1000,0000100927,2022,2,2022-02-04,2022-02-03,KR,EUR,0,USER016,,2,50,H,160000,,P100002,46648.24,46648.24
1000,0000100928,2022,2,2022-02-25,2022-02-23,KR,EUR,0,USER030,,1,40,S,730000,10000006,P100002,41134.82,41134.82
1000,0000100928,2022,2,2022-02-25,2022-02-23,KR,EUR,0,USER030,,2,50,H,160000,,P100002,41134.82,41134.82
1000,0000100929,2022,2,2022-02-04,2022-01-24,KR,EUR,0,USER031,,1,40,S,730000,10000006,P100002,55083.09,55083.09
1000,0000100929,2022,2,2022-02-04,2022-01-24,KR,EUR,0,USER031,,2,50,H,160000,,P100002,55083.09,55083.09
1000,0000100930,2022,2,2022-02-24,2022-02-22,KR,EUR,0,USER028,,1,40,S,730000,10000006,P100002,69235.62,69235.62
1000,0000100930,2022,2,2022-02-24,2022-02-22,KR,EUR,0,USER028,,2,50,H,160000,,P100002,69235.62,69235.62
1000,0000100931,2022,2,2022-02-11,2022-01-31,AF,EUR,0,USER009,,1,40,S,780000,10000006,P100002,496.01,496.01
1000,0000100931,2022,2,2022-02-11,2022-01-31,AF,EUR,0,USER009,,2,50,H,199000,,P100002,496.01,496.01
1000,0000100932,2022,2,2022-02-04,2022-01-24,AF,EUR,0,USER012,,1,40,S,780000,10000006,P100002,32858.78,32858.78
1000,0000100932,2022,2,2022-02-04,2022-01-24,AF,EUR,0,USER012,,2,50,H,199000,,P100002,32858.78,32858.78
1000,0000100933,2022,2,2022-02-02,2022-01-23,AF,EUR,0,USER034,,1,40,S,780000,10000006,P100002,5109.7,5109.7
1000,0000100933,2022,2,2022-02-02,2022-01-23,AF,EUR,0,USER034,,2,50,H,199000,,P100002,5109.7,5109.7
1000,0000100934,2022,2,2022-02-15,2022-02-09,AF,EUR,0,USER005,,1,40,S,780000,10000006,P100002,65441.91,65441.91
1000,0000100934,2022,2,2022-02-15,2022-02-09,AF,EUR,0,USER005,,2,50,H,199000,,P100002,65441.91,65441.91
1000,0000100935,2022,2,2022-02-02,2022-01-24,AF,EUR,0,USER028,,1,40,S,780000,10000006,P100002,56958.67,56958.67
1000,0000100935,2022,2,2022-02-02,2022-01-24,AF,EUR,0,USER028,,2,50,H,199000,,P100002,56958.67,56958.67
1000,0000100936,2022,2,2022-02-28,2022-02-18,AF,EUR,0,USER009,,1,40,S,780000,10000006,P100002,32616.29,32616.29
1000,0000100936,2022,2,2022-02-28,2022-02-18,AF,EUR,0,USER009,,2,50,H,199000,,P100002,32616.29,32616.29
1000,0000100937,2022,2,2022-02-22,2022-02-20,AF,EUR,0,USER014,,1,40,S,780000,10000006,P100002,16055.27,16055.27
1000,0000100937,2022,2,2022-02-22,2022-02-20,AF,EUR,0,USER014,,2,50,H,199000,,P100002,16055.27,16055.27
1000,0000100938,2022,2,2022-02-28,2022-02-24,AF,EUR,0,USER001,,1,40,S,780000,10000006,P100002,112387.57,112387.57
1000,0000100938,2022,2,2022-02-28,2022-02-24,AF,EUR,0,USER001,,2,50,H,199000,,P100002,112387.57,112387.57
1000,0000100939,2022,2,2022-02-15,2022-02-14,AF,EUR,0,USER019,,1,40,S,780000,10000006,P100002,16972.92,16972.92
1000,0000100939,2022,2,2022-02-15,2022-02-14,AF,EUR,0,USER019,,2,50,H,199000,,P100002,16972.92,16972.92
1000,0000100940,2022,2,2022-02-18,2022-02-15,SA,EUR,0,USER007,,1,40,S,600000,10000007,P100003,170349.9,170349.9
1000,0000100940,2022,2,2022-02-18,2022-02-15,SA,EUR,0,USER007,,2,50,H,170000,,P100003,170349.9,170349.9
1000,0000100941,2022,2,2022-02-03,2022-01-23,SA,EUR,0,USER028,,1,40,S,600000,10000007,P100003,434412.6,434412.6
1000,0000100941,2022,2,2022-02-03,2022-01-23,SA,EUR,0,USER028,,2,50,H,170000,,P100003,434412.6,434412.6
1000,0000100942,2022,2,2022-02-09,2022-01-29,SA,EUR,0,USER020,,1,40,S,600000,10000007,P100003,305017.16,305017.16
1000,0000100942,2022,2,2022-02-09,2022-01-29,SA,EUR,0,USER020,,2,50,H,170000,,P100003,305017.16,305017.16
1000,0000100943,2022,2,2022-02-14,2022-02-05,SA,EUR,0,USER025,,1,40,S,600000,10000007,P100003,1933.86,1933.86
1000,0000100943,2022,2,2022-02-14,2022-02-05,SA,EUR,0,USER025,,2,50,H,170000,,P100003,1933.86,1933.86
1000,0000100944,2022,2,2022-02-28,2022-02-17,SA,EUR,0,USER039,,1,40,S,610000,10000007,P100003,2605.48,2605.48
1000,0000100944,2022,2,2022-02-28,2022-02-17,SA,EUR,0,USER039,,2,50,H,170000,,P100003,2605.48,2605.48
1000,0000100945,2022,2,2022-02-14,2022-02-14,SA,EUR,0,USER026,,1,40,S,610000,10000007,P100003,1.14,1.14
1000,0000100945,2022,2,2022-02-14,2022-02-14,SA,EUR,0,USER026,,2,50,H,170000,,P100003,1.14,1.14
1000,0000100946,2022,2,2022-02-27,2022-02-18,SA,EUR,0,USER030,,1,40,S,610000,10000007,P100003,2740.37,2740.37
1000,0000100946,2022,2,2022-02-27,2022-02-18,SA,EUR,0,USER030,,2,50,H,170000,,P100003,2740.37,2740.37
1000,0000100947,2022,2,2022-02-17,2022-02-07,SA,EUR,0,USER024,,1,40,S,610000,10000007,P100003,3570.01,3570.01
1000,0000100947,2022,2,2022-02-17,2022-02-07,SA,EUR,0,USER024,,2,50,H,170000,,P100003,3570.01,3570.01
1000,0000100948,2022,2,2022-02-08,2022-01-31,SA,EUR,0,USER029,,1,40,S,610000,10000007,P100003,960.47,960.47
1000,0000100948,2022,2,2022-02-08,2022-01-31,SA,EUR,0,USER029,,2,50,H,170000,,P100003,960.47,960.47
1000,0000100949,2022,2,2022-02-22,2022-02-13,SA,EUR,0,USER023,,1,40,S,610000,10000007,P100003,4436.8,4436.8
1000,0000100949,2022,2,2022-02-22,2022-02-13,SA,EUR,0,USER023,,2,50,H,170000,,P100003,4436.8,4436.8
1000,0000100950,2022,2,2022-02-16,2022-02-08,SA,EUR,0,USER003,,1,40,S,610000,10000007,P100003,4855.15,4855.15
1000,0000100950,2022,2,2022-02-16,2022-02-08,SA,EUR,0,USER003,,2,50,H,170000,,P100003,4855.15,4855.15
1000,0000100951,2022,2,2022-02-09,2022-02-02,SA,EUR,0,USER008,,1,40,S,610000,10000007,P100003,6096.45,6096.45
1000,0000100951,2022,2,2022-02-09,2022-02-02,SA,EUR,0,USER008,,2,50,H,170000,,P100003,6096.45,6096.45
1000,0000100952,2022,2,2022-02-14,2022-02-10,SA,EUR,0,USER030,,1,40,S,610000,10000007,P100003,5023.62,5023.62
1000,0000100952,2022,2,2022-02-14,2022-02-10,SA,EUR,0,USER030,,2,50,H,170000,,P100003,5023.62,5023.62
1000,0000100953,2022,2,2022-02-17,2022-02-07,SA,EUR,0,USER016,,1,40,S,620000,10000007,P100003,80743.48,80743.48
1000,0000100953,2022,2,2022-02-17,2022-02-07,SA,EUR,0,USER016,,2,50,H,170000,,P100003,80743.48,80743.48
1000,0000100954,2022,2,2022-02-25,2022-02-23,SA,EUR,0,USER039,,1,40,S,620000,10000007,P100003,9909.72,9909.72
1000,0000100954,2022,2,2022-02-25,2022-02-23,SA,EUR,0,USER039,,2,50,H,170000,,P100003,9909.72,9909.72
1000,0000100955,2022,2,2022-02-01,2022-01-24,SA,EUR,0,USER030,,1,40,S,620000,10000007,P100003,43134.78,43134.78
1000,0000100955,2022,2,2022-02-01,2022-01-24,SA,EUR,0,USER030,,2,50,H,170000,,P100003,43134.78,43134.78
1000,0000100956,2022,2,2022-02-10,2022-02-05,SA,EUR,0,USER019,,1,40,S,620000,10000007,P100003,12342.4,12342.4
1000,0000100956,2022,2,2022-02-10,2022-02-05,SA,EUR,0,USER019,,2,50,H,170000,,P100003,12342.4,12342.4
1000,0000100957,2022,2,2022-02-22,2022-02-20,SA,EUR,0,USER017,,1,40,S,620000,10000007,P100003,130870.3,130870.3
1000,0000100957,2022,2,2022-02-22,2022-02-20,SA,EUR,0,USER017,,2,50,H,170000,,P100003,130870.3,130870.3
1000,0000100958,2022,2,2022-02-28,2022-02-22,SA,EUR,0,USER006,,1,40,S,620000,10000007,P100003,77185.79,77185.79
1000,0000100958,2022,2,2022-02-28,2022-02-22,SA,EUR,0,USER006,,2,50,H,170000,,P100003,77185.79,77185.79
1000,0000100959,2022,2,2022-02-28,2022-02-27,KR,EUR,0,USER002,,1,40,S,720000,10000007,P100003,16850.02,16850.02
1000,0000100959,2022,2,2022-02-28,2022-02-27,KR,EUR,0,USER002,,2,50,H,160000,,P100003,16850.02,16850.02
1000,0000100960,2022,2,2022-02-18,2022-02-15,KR,EUR,0,USER026,,1,40,S,720000,10000007,P100003,15268.25,15268.25
1000,0000100960,2022,2,2022-02-18,2022-02-15,KR,EUR,0,USER026,,2,50,H,160000,,P100003,15268.25,15268.25
1000,0000100961,2022,2,2022-02-11,2022-02-04,KR,EUR,0,USER016,,1,40,S,720000,10000007,P100003,43292.1,43292.1
1000,0000100961,2022,2,2022-02-11,2022-02-04,KR,EUR,0,USER016,,2,50,H,160000,,P100003,43292.1,43292.1
1000,0000100962,2022,2,2022-02-16,2022-02-09,KR,EUR,0,USER008,,1,40,S,720000,10000007,P100003,97777.49,97777.49
1000,0000100962,2022,2,2022-02-16,2022-02-09,KR,EUR,0,USER008,,2,50,H,160000,,P100003,97777.49,97777.49
1000,0000100963,2022,2,2022-02-03,2022-01-26,KR,EUR,0,USER001,,1,40,S,720000,10000007,P100003,121310.07,121310.07
1000,0000100963,2022,2,2022-02-03,2022-01-26,KR,EUR,0,USER001,,2,50,H,160000,,P100003,121310.07,121310.07
1000,0000100964,2022,2,2022-02-17,2022-02-16,KR,EUR,0,USER036,,1,40,S,720000,10000007,P100003,217.04,217.04
1000,0000100964,2022,2,2022-02-17,2022-02-16,KR,EUR,0,USER036,,2,50,H,160000,,P100003,217.04,217.04
1000,0000100965,2022,2,2022-02-28,2022-02-25,KR,EUR,0,USER018,,1,40,S,740000,10000007,P100003,7720.61,7720.61
1000,0000100965,2022,2,2022-02-28,2022-02-25,KR,EUR,0,USER018,,2,50,H,160000,,P100003,7720.61,7720.61
1000,0000100966,2022,2,2022-02-10,2022-02-01,KR,EUR,0,USER038,,1,40,S,740000,10000007,P100003,1905.89,1905.89
1000,0000100966,2022,2,2022-02-10,2022-02-01,KR,EUR,0,USER038,,2,50,H,160000,,P100003,1905.89,1905.89
1000,0000100967,2022,2,2022-02-10,2022-02-02,KR,EUR,0,USER020,,1,40,S,740000,10000007,P100003,110052.96,110052.96
1000,0000100967,2022,2,2022-02-10,2022-02-02,KR,EUR,0,USER020,,2,50,H,160000,,P100003,110052.96,110052.96
1000,0000100968,2022,2,2022-02-18,2022-02-12,KR,EUR,0,USER039,,1,40,S,740000,10000007,P100003,54597.92,54597.92
1000,0000100968,2022,2,2022-02-18,2022-02-12,KR,EUR,0,USER039,,2,50,H,160000,,P100003,54597.92,54597.92
1000,0000100969,2022,2,2022-02-08,2022-01-28,KR,EUR,0,USER030,,1,40,S,740000,10000007,P100003,37173.9,37173.9
1000,0000100969,2022,2,2022-02-08,2022-01-28,KR,EUR,0,USER030,,2,50,H,160000,,P100003,37173.9,37173.9
1000,0000100970,2022,2,2022-02-11,2022-02-10,KR,EUR,0,USER011,,1,40,S,740000,10000007,P100003,29.28,29.28
1000,0000100970,2022,2,2022-02-11,2022-02-10,KR,EUR,0,USER011,,2,50,H,160000,,P100003,29.28,29.28
1000,0000100971,2022,2,2022-02-16,2022-02-13,KR,EUR,0,USER009,,1,40,S,740000,10000007,P100003,103.22,103.22
1000,0000100971,2022,2,2022-02-16,2022-02-13,KR,EUR,0,USER009,,2,50,H,160000,,P100003,103.22,103.22
1000,0000100972,2022,2,2022-02-14,2022-02-03,KR,EUR,0,USER007,,1,40,S,740000,10000007,P100003,18.43,18.43
1000,0000100972,2022,2,2022-02-14,2022-02-03,KR,EUR,0,USER007,,2,50,H,160000,,P100003,18.43,18.43
1000,0000100973,2022,2,2022-02-28,2022-02-22,KR,EUR,0,USER012,,1,40,S,740000,10000007,P100003,23447.7,23447.7
1000,0000100973,2022,2,2022-02-28,2022-02-22,KR,EUR,0,USER012,,2,50,H,160000,,P100003,23447.7,23447.7
1000,0000100974,2022,2,2022-02-28,2022-02-20,KR,EUR,0,USER022,,1,40,S,740000,10000007,P100003,6107.47,6107.47
1000,0000100974,2022,2,2022-02-28,2022-02-20,KR,EUR,0,USER022,,2,50,H,160000,,P100003,6107.47,6107.47
1000,0000100975,2022,2,2022-02-17,2022-02-12,KR,EUR,0,USER001,,1,40,S,750000,10000007,P100003,3354.79,3354.79
1000,0000100975,2022,2,2022-02-17,2022-02-12,KR,EUR,0,USER001,,2,50,H,160000,,P100003,3354.79,3354.79
1000,0000100976,2022,2,2022-02-28,2022-02-22,KR,EUR,0,USER020,,1,40,S,750000,10000007,P100003,101681.26,101681.26
1000,0000100976,2022,2,2022-02-28,2022-02-22,KR,EUR,0,USER020,,2,50,H,160000,,P100003,101681.26,101681.26
1000,0000100977,2022,2,2022-02-16,2022-02-07,KR,EUR,0,USER021,,1,40,S,750000,10000007,P100003,60138.19,60138.19
1000,0000100977,2022,2,2022-02-16,2022-02-07,KR,EUR,0,USER021,,2,50,H,160000,,P100003,60138.19,60138.19
1000,0000100978,2022,2,2022-02-28,2022-02-25,AB,EUR,0,USER008,,1,40,S,750000,10000007,P100003,46204.08,46204.08
1000,0000100978,2022,2,2022-02-28,2022-02-25,AB,EUR,0,USER008,,2,50,H,490000,,P100003,46204.08,46204.08
1000,0000100979,2022,2,2022-02-04,2022-01-31,KR,EUR,0,USER036,,1,40,S,750000,10000007,P100003,14049.29,14049.29
1000,0000100979,2022,2,2022-02-04,2022-01-31,KR,EUR,0,USER036,,2,50,H,160000,,P100003,14049.29,14049.29
1000,0000100980,2022,2,2022-02-25,2022-02-21,KR,EUR,0,USER013,,1,40,S,750000,10000007,P100003,51188.44,51188.44
1000,0000100980,2022,2,2022-02-25,2022-02-21,KR,EUR,0,USER013,,2,50,H,160000,,P100003,51188.44,51188.44
1000,0000100981,2022,2,2022-02-24,2022-02-23,KR,EUR,0,USER016,,1,40,S,750000,10000007,P100003,122149.83,122149.83
1000,0000100981,2022,2,2022-02-24,2022-02-23,KR,EUR,0,USER016,,2,50,H,160000,,P100003,122149.83,122149.83
1000,0000100982,2022,2,2022-02-23,2022-02-21,KR,EUR,0,USER008,,1,40,S,750000,10000007,P100003,176363.78,176363.78
1000,0000100982,2022,2,2022-02-23,2022-02-21,KR,EUR,0,USER008,,2,50,H,160000,,P100003,176363.78,176363.78
1000,0000100983,2022,2,2022-02-23,2022-02-22,KR,EUR,0,USER025,,1,40,S,750000,10000007,P100003,85899.88,85899.88
1000,0000100983,2022,2,2022-02-23,2022-02-22,KR,EUR,0,USER025,,2,50,H,160000,,P100003,85899.88,85899.88
1000,0000100984,2022,2,2022-02-03,2022-01-30,AF,EUR,0,USER001,,1,40,S,780000,10000007,P100003,43629.09,43629.09
1000,0000100984,2022,2,2022-02-03,2022-01-30,AF,EUR,0,USER001,,2,50,H,199000,,P100003,43629.09,43629.09
1000,0000100985,2022,2,2022-02-28,2022-02-22,AF,EUR,0,USER011,,1,40,S,780000,10000007,P100003,89472.1,89472.1
1000,0000100985,2022,2,2022-02-28,2022-02-22,AF,EUR,0,USER011,,2,50,H,199000,,P100003,89472.1,89472.1
1000,0000100986,2022,2,2022-02-07,2022-01-30,AF,EUR,0,USER021,,1,40,S,780000,10000007,P100003,58899.46,58899.46
1000,0000100986,2022,2,2022-02-07,2022-01-30,AF,EUR,0,USER021,,2,50,H,199000,,P100003,58899.46,58899.46
1000,0000100987,2022,2,2022-02-14,2022-02-03,AF,EUR,0,USER019,,1,40,S,780000,10000007,P100003,63498.32,63498.32
1000,0000100987,2022,2,2022-02-14,2022-02-03,AF,EUR,0,USER019,,2,50,H,199000,,P100003,63498.32,63498.32
1000,0000100988,2022,2,2022-02-28,2022-02-27,AF,EUR,0,USER036,,1,40,S,780000,10000007,P100003,147566.51,147566.51
1000,0000100988,2022,2,2022-02-28,2022-02-27,AF,EUR,0,USER036,,2,50,H,199000,,P100003,147566.51,147566.51
1000,0000100989,2022,2,2022-02-21,2022-02-18,AF,EUR,0,USER030,,1,40,S,780000,10000007,P100003,66818.07,66818.07
1000,0000100989,2022,2,2022-02-21,2022-02-18,AF,EUR,0,USER030,,2,50,H,199000,,P100003,66818.07,66818.07
1000,0000100990,2022,2,2022-02-09,2022-01-31,AF,EUR,0,USER037,,1,40,S,780000,10000007,P100003,20838.96,20838.96
1000,0000100990,2022,2,2022-02-09,2022-01-31,AF,EUR,0,USER037,,2,50,H,199000,,P100003,20838.96,20838.96
1000,0000100991,2022,2,2022-02-01,2022-01-25,AF,EUR,0,USER020,,1,40,S,780000,10000007,P100003,21742.72,21742.72
1000,0000100991,2022,2,2022-02-01,2022-01-25,AF,EUR,0,USER020,,2,50,H,199000,,P100003,21742.72,21742.72
1000,0000100992,2022,2,2022-02-03,2022-01-27,SA,EUR,0,USER027,,1,40,S,600000,10000008,P100004,52232.45,52232.45
1000,0000100992,2022,2,2022-02-03,2022-01-27,SA,EUR,0,USER027,,2,50,H,170000,,P100004,52232.45,52232.45
1000,0000100993,2022,2,2022-02-09,2022-02-08,SA,EUR,0,USER008,,1,40,S,600000,10000008,P100004,186637.66,186637.66
1000,0000100993,2022,2,2022-02-09,2022-02-08,SA,EUR,0,USER008,,2,50,H,170000,,P100004,186637.66,186637.66
1000,0000100994,2022,2,2022-02-01,2022-01-22,SA,EUR,0,USER001,,1,40,S,600000,10000008,P100004,29278.1,29278.1
1000,0000100994,2022,2,2022-02-01,2022-01-22,SA,EUR,0,USER001,,2,50,H,170000,,P100004,29278.1,29278.1
1000,0000100995,2022,2,2022-02-17,2022-02-15,SA,EUR,0,USER038,,1,40,S,600000,10000008,P100004,221902.82,221902.82
1000,0000100995,2022,2,2022-02-17,2022-02-15,SA,EUR,0,USER038,,2,50,H,170000,,P100004,221902.82,221902.82
1000,0000100996,2022,2,2022-02-14,2022-02-08,SA,EUR,0,USER002,,1,40,S,600000,10000008,P100004,40540.09,40540.09
1000,0000100996,2022,2,2022-02-14,2022-02-08,SA,EUR,0,USER002,,2,50,H,170000,,P100004,40540.09,40540.09
1000,0000100997,2022,2,2022-02-23,2022-02-13,SA,EUR,0,USER014,,1,40,S,600000,10000008,P100004,75298.93,75298.93
1000,0000100997,2022,2,2022-02-23,2022-02-13,SA,EUR,0,USER014,,2,50,H,170000,,P100004,75298.93,75298.93
1000,0000100998,2022,2,2022-02-22,2022-02-14,SA,EUR,0,USER025,,1,40,S,600000,10000008,P100004,447504.93,447504.93
1000,0000100998,2022,2,2022-02-22,2022-02-14,SA,EUR,0,USER025,,2,50,H,170000,,P100004,447504.93,447504.93
1000,0000100999,2022,2,2022-02-07,2022-02-03,SA,EUR,0,USER015,,1,40,S,600000,10000008,P100004,77032.65,77032.65
1000,0000100999,2022,2,2022-02-07,2022-02-03,SA,EUR,0,USER015,,2,50,H,170000,,P100004,77032.65,77032.65
1000,0000101000,2022,2,2022-02-22,2022-02-20,SA,EUR,0,USER013,,1,40,S,620000,10000008,P100004,91516.81,91516.81
1000,0000101000,2022,2,2022-02-22,2022-02-20,SA,EUR,0,USER013,,2,50,H,170000,,P100004,91516.81,91516.81
1000,0000101001,2022,2,2022-02-23,2022-02-21,SA,EUR,0,USER026,,1,40,S,620000,10000008,P100004,2250.63,2250.63
1000,0000101001,2022,2,2022-02-23,2022-02-21,SA,EUR,0,USER026,,2,50,H,170000,,P100004,2250.63,2250.63
1000,0000101002,2022,2,2022-02-28,2022-02-27,SA,EUR,0,USER018,,1,40,S,620000,10000008,P100004,2402.86,2402.86
1000,0000101002,2022,2,2022-02-28,2022-02-27,SA,EUR,0,USER018,,2,50,H,170000,,P100004,2402.86,2402.86
1000,0000101003,2022,2,2022-02-17,2022-02-14,SA,EUR,0,USER038,,1,40,S,620000,10000008,P100004,4593.11,4593.11
1000,0000101003,2022,2,2022-02-17,2022-02-14,SA,EUR,0,USER038,,2,50,H,170000,,P100004,4593.11,4593.11
1000,0000101004,2022,2,2022-02-07,2022-01-29,SA,EUR,0,USER014,,1,40,S,620000,10000008,P100004,2119.75,2119.75
1000,0000101004,2022,2,2022-02-07,2022-01-29,SA,EUR,0,USER014,,2,50,H,170000,,P100004,2119.75,2119.75
1000,0000101005,2022,2,2022-02-16,2022-02-13,SA,EUR,0,USER028,,1,40,S,620000,10000008,P100004,54324.94,54324.94
1000,0000101005,2022,2,2022-02-16,2022-02-13,SA,EUR,0,USER028,,2,50,H,170000,,P100004,54324.94,54324.94
1000,0000101006,2022,2,2022-02-24,2022-02-17,SA,EUR,0,USER022,,1,40,S,620000,10000008,P100004,3522.52,3522.52
1000,0000101006,2022,2,2022-02-24,2022-02-17,SA,EUR,0,USER022,,2,50,H,170000,,P100004,3522.52,3522.52
1000,0000101007,2022,2,2022-02-17,2022-02-17,SA,EUR,0,USER004,,1,40,S,620000,10000008,P100004,39653.06,39653.06
1000,0000101007,2022,2,2022-02-17,2022-02-17,SA,EUR,0,USER004,,2,50,H,170000,,P100004,39653.06,39653.06
1000,0000101008,2022,2,2022-02-23,2022-02-12,KR,EUR,0,USER027,,1,40,S,740000,10000008,P100004,32677.27,32677.27
1000,0000101008,2022,2,2022-02-23,2022-02-12,KR,EUR,0,USER027,,2,50,H,160000,,P100004,32677.27,32677.27
1000,0000101009,2022,2,2022-02-23,2022-02-18,KR,EUR,0,USER033,,1,40,S,740000,10000008,P100004,13146.59,13146.59
1000,0000101009,2022,2,2022-02-23,2022-02-18,KR,EUR,0,USER033,,2,50,H,160000,,P100004,13146.59,13146.59
1000,0000101010,2022,2,2022-02-23,2022-02-15,KR,EUR,0,USER022,,1,40,S,740000,10000008,P100004,36682.71,36682.71
1000,0000101010,2022,2,2022-02-23,2022-02-15,KR,EUR,0,USER022,,2,50,H,160000,,P100004,36682.71,36682.71
1000,0000101011,2022,2,2022-02-25,2022-02-19,KR,EUR,0,USER014,,1,40,S,740000,10000008,P100004,150733.45,150733.45
1000,0000101011,2022,2,2022-02-25,2022-02-19,KR,EUR,0,USER014,,2,50,H,160000,,P100004,150733.45,150733.45
1000,0000101012,2022,2,2022-02-28,2022-02-17,KR,EUR,0,USER038,,1,40,S,700000,10000008,P100004,7368.91,7368.91
1000,0000101012,2022,2,2022-02-28,2022-02-17,KR,EUR,0,USER038,,2,50,H,160000,,P100004,7368.91,7368.91
1000,0000101013,2022,2,2022-02-11,2022-01-31,KR,EUR,0,USER015,,1,40,S,700000,10000008,P100004,107216.33,107216.33
1000,0000101013,2022,2,2022-02-11,2022-01-31,KR,EUR,0,USER015,,2,50,H,160000,,P100004,107216.33,107216.33
1000,0000101014,2022,2,2022-02-28,2022-02-26,KR,EUR,0,USER004,,1,40,S,700000,10000008,P100004,203.04,203.04
1000,0000101014,2022,2,2022-02-28,2022-02-26,KR,EUR,0,USER004,,2,50,H,160000,,P100004,203.04,203.04
1000,0000101015,2022,2,2022-02-03,2022-01-26,KR,EUR,0,USER021,,1,40,S,700000,10000008,P100004,12106.49,12106.49
1000,0000101015,2022,2,2022-02-03,2022-01-26,KR,EUR,0,USER021,,2,50,H,160000,,P100004,12106.49,12106.49
1000,0000101016,2022,2,2022-02-05,2022-01-28,KR,EUR,0,USER008,,1,40,S,700000,10000008,P100004,23478.31,23478.31
1000,0000101016,2022,2,2022-02-05,2022-01-28,KR,EUR,0,USER008,,2,50,H,160000,,P100004,23478.31,23478.31
1000,0000101017,2022,2,2022-02-28,2022-02-20,KR,EUR,0,USER032,,1,40,S,700000,10000008,P100004,39005.47,39005.47
1000,0000101017,2022,2,2022-02-28,2022-02-20,KR,EUR,0,USER032,,2,50,H,160000,,P100004,39005.47,39005.47
1000,0000101018,2022,2,2022-02-15,2022-02-12,KR,EUR,0,USER013,,1,40,S,700000,10000008,P100004,17280.88,17280.88
1000,0000101018,2022,2,2022-02-15,2022-02-12,KR,EUR,0,USER013,,2,50,H,160000,,P100004,17280.88,17280.88
1000,0000101019,2022,2,2022-02-04,2022-01-25,AF,EUR,0,USER007,,1,40,S,780000,10000008,P100004,9552.86,9552.86
1000,0000101019,2022,2,2022-02-04,2022-01-25,AF,EUR,0,USER007,,2,50,H,199000,,P100004,9552.86,9552.86
1000,0000101020,2022,2,2022-02-28,2022-02-18,AF,EUR,0,USER037,,1,40,S,780000,10000008,P100004,12490.38,12490.38
